,code,market_cap,SMB,BM,HML,price,nextPrice,up,pubDate,date
972,600037.XSHG,174.75,M,0.259298891445,M,14.8425,11.280999999999999,NO,2010-04-29,2010-05-01
973,600188.XSHG,1167.14,B,0.263011739181,M,20.0195,31.967,YES,2010-04-26,2010-05-01
974,000839.XSHE,225.78,M,0.264093061929,M,5.4515,4.3995,NO,2010-04-29,2010-05-01
975,601318.XSHG,3628.46,B,0.26607706414099996,M,22.357,23.033,YES,2010-04-30,2010-05-01
976,600635.XSHG,133.23,M,0.266460826079,M,5.2785,4.1575,NO,2010-04-29,2010-05-01
977,600582.XSHG,165.03,M,0.26848019976799997,M,6.9945,9.033999999999999,YES,2010-04-29,2010-05-01
978,600598.XSHG,217.94,M,0.269612398191,M,11.503499999999999,12.624,YES,2010-04-29,2010-05-01
979,000690.XSHE,108.78,S,0.26961518816999996,M,5.7829999999999995,4.718,NO,2010-04-24,2010-05-01
980,000009.XSHE,122.16,S,0.271426737115,M,6.0954999999999995,9.430499999999999,YES,2010-04-30,2010-05-01
981,601727.XSHG,1100.6801,B,0.272929125178,M,8.6435,7.2204999999999995,NO,2010-04-29,2010-05-01
982,000651.XSHE,412.73,B,0.27353695722300003,M,6.0045,8.185,YES,2010-04-29,2010-05-01
983,000780.XSHE,116.75,S,0.274311970535,M,11.8435,14.9665,YES,2010-04-24,2010-05-01
984,600879.XSHG,112.33,S,0.274866213271,M,5.8454999999999995,5.6475,NO,2010-04-28,2010-05-01
985,600688.XSHG,599.04,B,0.27597927508000003,M,5.465,5.531499999999999,YES,2010-04-29,2010-05-01
986,000800.XSHE,305.81,M,0.276567196741,M,19.4035,15.312999999999999,NO,2010-04-29,2010-05-01
987,002244.XSHE,153.32,M,0.285699826686,M,5.849,5.589,NO,2010-04-23,2010-05-01
988,600516.XSHG,98.87,S,0.288280279238,M,6.6895,11.517,YES,2010-04-29,2010-05-01
989,600151.XSHG,80.17,S,0.28837996717,M,10.397,13.105,YES,2010-04-21,2010-05-01
990,600549.XSHG,131.89,S,0.291817835,M,13.521,34.7025,YES,2010-04-24,2010-05-01
991,601628.XSHG,7509.9302,B,0.291834935844,M,24.061500000000002,18.5615,NO,2010-04-29,2010-05-01
992,000063.XSHE,711.91,B,0.298427968499,M,17.283,18.904,YES,2010-04-28,2010-05-01
993,000069.XSHE,395.27,B,0.299469996129,M,5.7135,5.8855,YES,2010-04-30,2010-05-01
994,002122.XSHE,137.81,M,0.301581138787,M,12.353,13.5375,YES,2010-04-23,2010-05-01
995,000301.XSHE,84.42,S,0.302183898523,M,6.149,4.464,NO,2010-04-16,2010-05-01
996,600169.XSHG,106.08,S,0.30310597365200004,M,4.9085,7.722999999999999,YES,2010-04-29,2010-05-01
997,000927.XSHE,121.55,S,0.303528061487,M,8.517,7.4695,NO,2010-04-23,2010-05-01
998,600220.XSHG,109.32,S,0.304056038902,M,6.51,5.305,NO,2010-04-23,2010-05-01
999,000623.XSHE,214.78,M,0.304234702167,M,19.3565,16.15,NO,2010-04-28,2010-05-01
1000,002142.XSHE,335.5,B,0.30572980459000004,M,7.7465,7.007,NO,2010-04-29,2010-05-01
1001,000061.XSHE,115.12,S,0.306360676499,M,7.82,9.442,YES,2010-04-22,2010-05-01
1002,000783.XSHE,312.22,M,0.306664712657,M,6.4155,5.0329999999999995,NO,2010-04-10,2010-05-01
1003,000630.XSHE,233.37,M,0.309340086174,M,3.565,5.15,YES,2010-04-26,2010-05-01
1004,600123.XSHG,200.43,M,0.309509286369,M,16.4905,17.810000000000002,YES,2010-04-28,2010-05-01
1005,600648.XSHG,153.64,M,0.309744505266,M,15.189499999999999,13.431000000000001,NO,2010-04-30,2010-05-01
1006,000021.XSHE,129.99,S,0.310092497397,M,9.0,9.7635,YES,2010-04-30,2010-05-01
1007,600508.XSHG,168.54,M,0.310924178993,M,20.825499999999998,25.5235,YES,2010-04-23,2010-05-01
1008,600085.XSHG,129.79,S,0.31203113595,M,8.978,13.6175,YES,2010-04-27,2010-05-01
1009,600108.XSHG,93.28,S,0.312158000655,M,5.739,6.536,YES,2010-04-30,2010-05-01
1010,601107.XSHG,245.87,M,0.31497048659000004,M,7.4075,5.7225,NO,2010-04-28,2010-05-01
1011,600528.XSHG,148.98,M,0.31670104922200004,M,10.2415,9.2635,NO,2010-04-27,2010-05-01
1012,600601.XSHG,91.5,S,0.319337225792,M,4.8235,4.1274999999999995,NO,2010-04-26,2010-05-01
1013,600685.XSHG,106.31,S,0.320391845567,M,16.756,22.1475,YES,2010-04-23,2010-05-01
1014,600176.XSHG,81.76,S,0.323444061999,M,4.834,6.9205000000000005,YES,2010-04-26,2010-05-01
1015,600221.XSHG,321.38,B,0.324815802894,M,3.5265,4.0035,YES,2010-04-29,2010-05-01
1016,600611.XSHG,174.63,M,0.325294908845,M,7.602,4.776,NO,2010-04-27,2010-05-01
1017,600239.XSHG,110.78,S,0.32592079507,M,7.9785,5.872999999999999,NO,2010-04-17,2010-05-01
1018,600663.XSHG,372.42,B,0.32619521298500004,M,11.1575,8.617999999999999,NO,2010-04-29,2010-05-01
1019,600236.XSHG,122.17,S,0.32743100368,M,4.757,5.463,YES,2010-04-23,2010-05-01
1020,000768.XSHE,297.31,M,0.328344495381,M,12.5135,10.8705,NO,2010-04-23,2010-05-01
1021,000729.XSHE,263.84,M,0.329272940895,M,9.681000000000001,8.7595,NO,2010-04-20,2010-05-01
1022,000685.XSHE,129.44,S,0.330443266944,M,9.604,6.7125,NO,2010-04-28,2010-05-01
1023,601766.XSHG,629.89,B,0.331074543603,M,4.6985,6.173,YES,2010-04-23,2010-05-01
1024,000338.XSHE,526.4,B,0.331549825352,M,6.010999999999999,9.5605,YES,2010-04-27,2010-05-01
1025,600874.XSHG,104.19,S,0.33239408761399997,M,7.1715,6.385,NO,2010-04-23,2010-05-01
1026,600583.XSHG,273.56,M,0.33297758215,M,6.9985,7.2645,YES,2010-04-28,2010-05-01
1027,000951.XSHE,100.45,S,0.336666514957,M,14.4635,12.811499999999999,NO,2010-04-28,2010-05-01
1028,600352.XSHG,150.56,M,0.33685050493100005,M,5.2844999999999995,4.890499999999999,NO,2010-04-26,2010-05-01
1029,000528.XSHE,132.05,S,0.340863032486,M,11.935500000000001,22.1845,YES,2010-04-20,2010-05-01
1030,600380.XSHG,135.04,M,0.34594579919,M,7.9785,8.8905,YES,2010-04-27,2010-05-01
1031,000001.XSHE,638.48,B,0.346288461664,M,7.400499999999999,5.788,NO,2010-04-29,2010-05-01
1032,000527.XSHE,391.91,B,0.34646292794600003,M,12.5515,16.953000000000003,YES,2010-04-29,2010-05-01
1033,600895.XSHG,181.82,M,0.346678869326,M,10.72,10.2985,NO,2010-04-30,2010-05-01
1034,600100.XSHG,275.11,M,0.347596224825,M,11.4305,11.7835,YES,2010-04-28,2010-05-01
1035,600030.XSHG,1918.86,B,0.347713188025,M,15.6435,11.402,NO,2010-04-30,2010-05-01
1036,600690.XSHG,241.87,M,0.350109171826,M,4.216,6.188000000000001,YES,2010-04-29,2010-05-01
1037,601808.XSHG,663.96,B,0.35070552198,M,13.81,19.169,YES,2010-04-30,2010-05-01
1038,600426.XSHG,80.86,S,0.35305005323399996,M,6.4755,5.9305,NO,2010-04-26,2010-05-01
1039,600428.XSHG,122.0,S,0.35429245901600004,M,8.9555,7.576499999999999,NO,2010-04-28,2010-05-01
1040,000807.XSHE,127.28,S,0.355468071291,M,8.661000000000001,9.849499999999999,YES,2010-04-26,2010-05-01
1041,601600.XSHG,1556.67,B,0.362059293087,M,12.163,10.954,NO,2010-04-21,2010-05-01
1042,601001.XSHG,313.74,M,0.362438339069,M,17.7095,18.744,YES,2010-04-22,2010-05-01
1043,000625.XSHE,265.12,M,0.36481680816699996,M,5.6985,4.7075,NO,2010-04-24,2010-05-01
1044,600675.XSHG,118.25,S,0.366444266892,M,6.8315,5.5495,NO,2010-04-21,2010-05-01
1045,601601.XSHG,2178.3799,B,0.36750247807400005,M,22.136499999999998,19.9375,NO,2010-04-30,2010-05-01
1046,600018.XSHG,1060.04,B,0.372197575809,M,4.1665,3.271,NO,2010-04-20,2010-05-01
1047,600456.XSHG,100.25,S,0.373130354913,M,21.659,29.876,YES,2010-04-15,2010-05-01
1048,600150.XSHG,421.58,B,0.380413461711,M,30.954,34.777,YES,2010-04-29,2010-05-01
1049,600068.XSHG,283.88,M,0.38047720692599996,M,7.657,10.2065,YES,2010-04-30,2010-05-01
1050,601991.XSHG,955.26,B,0.38070056918799994,M,6.8705,5.6255,NO,2010-04-30,2010-05-01
1051,601006.XSHG,1179.59,B,0.383657798111,M,6.303,6.1240000000000006,NO,2010-04-24,2010-05-01
1052,600036.XSHG,3078.98,B,0.38393884140199996,M,11.147,10.541,NO,2010-04-29,2010-05-01
1053,000680.XSHE,93.38,S,0.390171782733,M,7.577,14.1105,YES,2010-04-24,2010-05-01
1054,000968.XSHE,93.45,S,0.391935629279,M,18.893,26.274,YES,2010-04-22,2010-05-01
1055,601088.XSHG,5274.73,B,0.39243334973800004,M,18.5215,20.1485,YES,2010-04-30,2010-05-01
1056,000758.XSHE,98.77,S,0.39313320279200004,M,5.25,12.3755,YES,2010-04-23,2010-05-01
1057,601168.XSHG,292.39,M,0.39447511604900004,M,11.9155,16.634999999999998,YES,2010-04-28,2010-05-01
1058,600153.XSHG,158.01,M,0.396786372126,M,6.0920000000000005,7.105,YES,2010-04-30,2010-05-01
1059,600000.XSHG,1818.11,B,0.39789480305799996,M,6.859,5.779,NO,2010-04-30,2010-05-01
1060,600639.XSHG,94.23,S,0.399319125751,M,10.21,9.3415,NO,2010-04-30,2010-05-01
1061,600596.XSHG,105.48,S,0.40017655154200005,M,16.0025,12.023,NO,2010-04-27,2010-05-01
1062,600210.XSHG,98.27,S,0.40532950036300003,M,5.8765,5.3934999999999995,NO,2010-04-17,2010-05-01
1063,000046.XSHE,219.43,M,0.409340082022,M,4.9995,4.013,NO,2010-04-24,2010-05-01
1064,600900.XSHG,1501.5,B,0.41204821589100005,M,6.468500000000001,6.183,NO,2010-04-30,2010-05-01
1065,601166.XSHG,1493.5,B,0.413180510104,M,9.120000000000001,8.477,NO,2010-04-29,2010-05-01
1066,600837.XSHG,1105.0,B,0.414714217412,M,13.2775,8.818,NO,2010-04-28,2010-05-01
1067,600674.XSHG,132.47,S,0.416627541114,M,3.755,4.073,YES,2010-04-21,2010-05-01
1068,000422.XSHE,95.02,S,0.42114450488099997,M,12.7355,14.305,YES,2010-04-22,2010-05-01
1069,000401.XSHE,183.01,M,0.423268686548,M,15.805499999999999,26.3215,YES,2010-04-24,2010-05-01
1070,000937.XSHE,268.93,M,0.423685199506,M,12.245000000000001,16.4755,YES,2010-04-27,2010-05-01
1071,600009.XSHG,309.08,M,0.425457971117,M,14.892,12.032,NO,2010-04-30,2010-05-01
1072,601857.XSHG,22145.5391,B,0.42707021121100003,M,10.136,9.889,NO,2010-04-28,2010-05-01
1073,600418.XSHG,109.28,S,0.42923774418000005,M,8.3355,11.0625,YES,2010-04-22,2010-05-01
1074,600017.XSHG,105.41,S,0.433722125905,M,4.686,4.13,NO,2010-04-13,2010-05-01
1075,601919.XSHG,1244.34,B,0.433915308896,M,12.322,9.6025,NO,2010-04-30,2010-05-01
1076,600307.XSHG,233.41,M,0.43672000205899997,M,5.7780000000000005,5.8035,YES,2010-04-28,2010-05-01
1077,600246.XSHG,74.59,S,0.441318898728,M,6.1,5.194,NO,2010-04-24,2010-05-01
1078,600631.XSHG,166.59,M,0.45316116297200004,M,16.5495,14.795,NO,2010-04-27,2010-05-01
1079,000031.XSHE,141.11,M,0.453184075143,H,8.5515,6.1325,NO,2010-04-30,2010-05-01
1080,601009.XSHG,282.31,M,0.45445871952600003,H,3.714,3.3755,NO,2010-04-28,2010-05-01
1081,601169.XSHG,878.09,B,0.45449668762199996,H,5.0600000000000005,3.9995000000000003,NO,2010-04-28,2010-05-01
1082,600638.XSHG,67.96,S,0.456124954938,H,13.344999999999999,8.843,NO,2010-04-29,2010-05-01
1083,600585.XSHG,656.23,B,0.457627007083,H,11.5685,22.3515,YES,2010-04-28,2010-05-01
1084,000900.XSHE,84.34,S,0.463062132509,H,5.292,4.7524999999999995,NO,2010-04-28,2010-05-01
1085,000089.XSHE,114.09,S,0.47160304011799997,H,6.607,5.532,NO,2010-04-27,2010-05-01
1086,600500.XSHG,177.25,M,0.472164753512,H,10.810500000000001,10.192,NO,2010-04-30,2010-05-01
1087,601998.XSHG,2365.4199,B,0.472935061946,H,5.0920000000000005,4.3045,NO,2010-04-29,2010-05-01
1088,600008.XSHG,158.18,M,0.476558312621,H,3.2415000000000003,2.9619999999999997,NO,2010-04-29,2010-05-01
1089,600028.XSHG,8739.6104,B,0.47708420782600003,H,6.194,4.977,NO,2010-04-29,2010-05-01
1090,601398.XSHG,15164.46,B,0.477564636225,H,3.114,3.1325000000000003,YES,2010-04-30,2010-05-01
1091,600048.XSHG,565.09,B,0.48096401926000004,H,5.0655,4.763,NO,2010-04-26,2010-05-01
1092,600266.XSHG,103.74,S,0.482766705141,H,9.385,10.2925,YES,2010-04-24,2010-05-01
1093,601939.XSHG,12268.6797,B,0.48554448391599997,H,3.5330000000000004,3.4955,NO,2010-04-30,2010-05-01
1094,600087.XSHG,91.49,S,0.486407230507,H,3.3964999999999996,3.1915,NO,2010-04-09,2010-05-01
1095,600811.XSHG,115.01,S,0.48712131396700004,H,5.6825,5.8735,YES,2010-04-30,2010-05-01
1096,000728.XSHE,295.01,M,0.489869594712,H,9.8355,7.513999999999999,NO,2010-04-28,2010-05-01
1097,600010.XSHG,251.81,M,0.494285833632,H,1.436,2.526,YES,2010-04-30,2010-05-01
1098,600649.XSHG,253.48,M,0.494626103966,H,8.154499999999999,5.8345,NO,2010-04-30,2010-05-01
1099,600015.XSHG,634.8,B,0.497600743532,H,5.3815,5.3845,YES,2010-04-30,2010-05-01
1100,600104.XSHG,1235.61,B,0.498588631642,H,10.872,13.3865,YES,2010-04-29,2010-05-01
1101,601328.XSHG,3488.3999,B,0.502892437608,H,4.9185,3.985,NO,2010-04-30,2010-05-01
1102,600320.XSHG,320.05,B,0.505518024093,H,7.942,7.029999999999999,NO,2010-04-30,2010-05-01
1103,000667.XSHE,101.71,S,0.506412303054,H,4.2524999999999995,3.2525,NO,2010-04-27,2010-05-01
1104,600096.XSHG,122.57,S,0.508532545282,H,21.481,21.534,YES,2010-04-21,2010-05-01
1105,601866.XSHG,507.05,B,0.50925301437,H,4.525,4.305,NO,2010-04-29,2010-05-01
1106,600657.XSHG,111.58,S,0.512198817191,H,8.061,5.7735,NO,2010-04-29,2010-05-01
1107,600820.XSHG,79.59,S,0.513895144138,H,5.25,5.3975,YES,2010-04-29,2010-05-01
1108,600376.XSHG,194.54,M,0.521737755849,H,8.032,7.4155,NO,2010-04-22,2010-05-01
1109,600350.XSHG,184.0,M,0.5225301704349999,H,4.449999999999999,3.711,NO,2010-04-24,2010-05-01
1110,600170.XSHG,87.04,S,0.5241335827220001,H,1.9209999999999998,2.4764999999999997,YES,2010-04-29,2010-05-01
1111,000822.XSHE,66.15,S,0.533218691857,H,7.5215,9.4315,YES,2010-04-17,2010-05-01
1112,000039.XSHE,331.73,B,0.535221905646,H,11.6815,20.857,YES,2010-04-27,2010-05-01
1113,601988.XSHG,10635.8604,B,0.539204149934,H,2.7435,2.3215,NO,2010-04-28,2010-05-01
1114,600022.XSHG,133.24,M,0.541577007993,H,3.541,3.553,YES,2010-04-24,2010-05-01
1115,601618.XSHG,871.42,B,0.545388131051,H,4.4525,3.775,NO,2010-04-29,2010-05-01
1116,000002.XSHE,857.63,B,0.552610206105,H,6.9795,6.9495000000000005,NO,2010-04-27,2010-05-01
1117,601898.XSHG,1454.48,B,0.552749530111,H,10.083,9.7655,NO,2010-04-23,2010-05-01
1118,600004.XSHG,118.1,S,0.554811661021,H,5.6425,4.5969999999999995,NO,2010-04-27,2010-05-01
1119,601872.XSHG,172.01,M,0.5591602155200001,H,4.583500000000001,3.635,NO,2010-04-30,2010-05-01
1120,600177.XSHG,279.66,M,0.559516543914,H,7.205,6.0455000000000005,NO,2010-04-26,2010-05-01
1121,600795.XSHG,434.73,B,0.561577292182,H,3.048,2.44,NO,2010-04-30,2010-05-01
1122,600325.XSHG,100.74,S,0.5619105078459999,H,6.9365,5.57,NO,2010-04-22,2010-05-01
1123,000825.XSHE,395.89,B,0.562445060802,H,6.843500000000001,5.5375,NO,2010-04-21,2010-05-01
1124,601186.XSHG,980.83,B,0.5626891960320001,H,7.0855,6.0600000000000005,NO,2010-04-27,2010-05-01
1125,000876.XSHE,83.69,S,0.57297564107,H,4.4655000000000005,7.7105,YES,2010-04-30,2010-05-01
1126,600282.XSHG,78.17,S,0.573669650383,H,4.5565,3.883,NO,2010-04-26,2010-05-01
1127,600006.XSHG,121.6,S,0.574567249315,H,5.7575,4.797499999999999,NO,2010-04-24,2010-05-01
1128,600881.XSHG,140.59,M,0.57849275111,H,7.433,7.3985,NO,2010-04-23,2010-05-01
1129,600026.XSHG,382.33,B,0.580531554508,H,10.8945,8.68,NO,2010-04-22,2010-05-01
1130,600383.XSHG,301.83,M,0.593755212049,H,6.156000000000001,5.609500000000001,NO,2010-04-23,2010-05-01
1131,600269.XSHG,160.91,M,0.597736360767,H,6.0115,4.5225,NO,2010-04-23,2010-05-01
1132,600016.XSHG,1562.8101,B,0.598633204218,H,4.0305,3.8819999999999997,NO,2010-04-30,2010-05-01
1133,600835.XSHG,114.24,S,0.614512594124,H,10.363,11.782499999999999,YES,2010-04-29,2010-05-01
1134,000027.XSHE,263.42,M,0.61502081384,H,5.8629999999999995,5.032,NO,2010-04-29,2010-05-01
1135,600011.XSHG,808.92,B,0.615252409576,H,5.1075,4.3675,NO,2010-04-21,2010-05-01
1136,000024.XSHE,303.45,M,0.619038733905,H,12.998999999999999,11.132000000000001,NO,2010-04-20,2010-05-01
1137,601390.XSHG,1103.33,B,0.620158250871,H,4.896,4.003,NO,2010-04-27,2010-05-01
1138,600102.XSHG,97.02,S,0.624345180951,H,10.780000000000001,9.325,NO,2010-04-23,2010-05-01
1139,000778.XSHE,168.39,M,0.627027207214,H,5.2515,6.385,YES,2010-04-27,2010-05-01
1140,600005.XSHG,440.5,B,0.62759000336,H,5.361000000000001,4.348,NO,2010-04-27,2010-05-01
1141,600270.XSHG,78.41,S,0.628237160813,H,7.7865,8.433499999999999,YES,2010-04-26,2010-05-01
1142,601588.XSHG,147.14,M,0.643379467124,H,4.4185,3.3335,NO,2010-04-28,2010-05-01
1143,600058.XSHG,175.26,M,0.643976126997,H,16.793,33.4845,YES,2010-04-29,2010-05-01
1144,600741.XSHG,245.66,M,0.666063678746,H,6.991,9.235,YES,2010-04-26,2010-05-01
1145,600033.XSHG,121.85,S,0.671674593229,H,3.6254999999999997,2.7705,NO,2010-04-27,2010-05-01
1146,600027.XSHG,308.08,M,0.679844624801,H,3.8569999999999998,3.1625,NO,2010-04-29,2010-05-01
1147,000100.XSHE,131.87,S,0.706311073093,H,2.2030000000000003,2.241,YES,2010-04-29,2010-05-01
1148,000402.XSHE,219.84,M,0.730339179561,H,6.4955,5.758,NO,2010-04-29,2010-05-01
1149,600642.XSHG,278.56,M,0.7433865843440001,H,5.5205,4.4915,NO,2010-04-30,2010-05-01
1150,000717.XSHE,77.8,S,0.751683425528,H,5.055,4.04,NO,2010-04-24,2010-05-01
1151,600782.XSHG,111.89,S,0.7517753834909999,H,3.893,3.3305,NO,2010-04-26,2010-05-01
1152,600717.XSHG,173.17,M,0.754558921416,H,9.524999999999999,7.4335,NO,2010-04-29,2010-05-01
1153,600219.XSHG,199.6,M,0.758606213276,H,3.891,3.678,NO,2010-04-28,2010-05-01
1154,601668.XSHG,1182.0,B,0.763462449814,H,3.3655,3.152,NO,2010-04-30,2010-05-01
1155,000898.XSHE,688.03,B,0.7985261884010001,H,10.036,7.51,NO,2010-04-30,2010-05-01
1156,601333.XSHG,286.88,M,0.8197567467839999,H,3.5365,3.1745,NO,2010-04-23,2010-05-01
1157,600019.XSHG,1206.58,B,0.872484694742,H,5.7985,5.664,NO,2010-04-30,2010-05-01
1158,000488.XSHE,168.88,M,0.887133836975,H,6.1945,6.308,YES,2010-04-23,2010-05-01
1159,600808.XSHG,302.64,M,0.914789936161,H,4.016500000000001,3.751,NO,2010-04-21,2010-05-01
1160,000709.XSHE,323.9,B,0.942771684082,H,4.6690000000000005,4.0805,NO,2010-04-26,2010-05-01
1161,600886.XSHG,161.2,M,0.9585154722399999,H,2.9915000000000003,2.8209999999999997,NO,2010-04-26,2010-05-01
1162,600569.XSHG,105.8,S,1.007191949776,H,4.625500000000001,3.9105,NO,2010-04-29,2010-05-01
1163,000932.XSHE,150.3,M,1.126915860552,H,5.825,4.359999999999999,NO,2010-04-22,2010-05-01
1164,600839.XSHG,119.21,S,1.130414576587,H,3.3819999999999997,3.3355,NO,2010-04-28,2010-05-01
1165,600050.XSHG,1248.48,B,1.674516006204,H,5.6315,5.3865,NO,2010-04-30,2010-05-01
1166,600132.XSHG,285.74,M,0.053556009950000004,L,58.5615,23.947499999999998,NO,2011-04-21,2011-05-01
1167,600406.XSHG,380.23,M,0.059338748831,L,15.524999999999999,13.614999999999998,YES,2011-04-25,2011-05-01
1168,600547.XSHG,729.18,B,0.067443407463,L,50.766999999999996,32.9395,NO,2011-04-21,2011-05-01
1169,600111.XSHG,700.05,B,0.071464823016,L,19.024,22.1625,YES,2011-04-28,2011-05-01
1170,002304.XSHE,1057.46,B,0.081999679537,L,56.802499999999995,80.4745,YES,2011-04-23,2011-05-01
1171,600809.XSHG,292.4,M,0.086541834912,L,29.1585,30.582499999999996,YES,2011-04-22,2011-05-01
1172,600812.XSHG,134.64,S,0.087767178057,L,12.995999999999999,6.0175,NO,2011-04-01,2011-05-01
1173,000568.XSHE,635.08,B,0.10271988033700001,L,34.3535,32.1935,YES,2011-04-16,2011-05-01
1174,000423.XSHE,294.38,M,0.104941144805,L,40.191500000000005,36.1425,YES,2011-04-20,2011-05-01
1175,600031.XSHG,1392.6899,B,0.105734936185,L,16.9345,12.077,NO,2011-04-29,2011-05-01
1176,600276.XSHG,346.24,M,0.10840418789999999,L,12.1755,10.5,YES,2011-04-25,2011-05-01
1177,000538.XSHE,400.18,M,0.11031458445699999,L,36.308499999999995,31.935499999999998,YES,2011-03-26,2011-05-01
1178,002155.XSHE,190.33,M,0.113236803198,L,20.307000000000002,13.909500000000001,NO,2011-04-29,2011-05-01
1179,600256.XSHG,459.22,B,0.11373688293400001,L,8.689,8.625499999999999,YES,2011-04-19,2011-05-01
1180,600489.XSHG,532.24,B,0.11815978812899999,L,17.302500000000002,13.125,NO,2011-04-25,2011-05-01
1181,600331.XSHG,174.61,M,0.118774543082,L,16.96,8.72,NO,2011-04-29,2011-05-01
1182,600519.XSHG,1720.64,B,0.119378138467,L,118.338,152.80700000000002,YES,2011-04-23,2011-05-01
1183,000895.XSHE,352.39,M,0.122271185814,L,16.501,17.551000000000002,YES,2011-04-29,2011-05-01
1184,601099.XSHG,167.62,S,0.12237604461,L,3.9535,2.598,NO,2011-04-22,2011-05-01
1185,600161.XSHG,99.43,S,0.12338499650399999,L,15.062999999999999,10.866,NO,2011-04-29,2011-05-01
1186,002007.XSHE,205.13,M,0.124020247231,L,22.366,13.5775,NO,2011-04-21,2011-05-01
1187,600970.XSHG,298.91,M,0.12756154137700002,L,17.335,9.953,NO,2011-04-26,2011-05-01
1188,600118.XSHG,145.03,S,0.13913202075300002,L,13.963000000000001,11.378,YES,2011-04-27,2011-05-01
1189,002294.XSHE,139.81,S,0.140985992019,L,11.9815,8.8165,NO,2011-04-25,2011-05-01
1190,600549.XSHG,291.34,M,0.14364075474000002,L,34.7025,30.625999999999998,YES,2011-04-23,2011-05-01
1191,002405.XSHE,146.63,S,0.146394484657,L,14.5095,8.2365,NO,2011-04-14,2011-05-01
1192,000792.XSHE,859.19,B,0.149966592667,L,34.215,21.173000000000002,NO,2011-04-21,2011-05-01
1193,600497.XSHG,324.5,M,0.15248726385199998,L,11.836,7.086,NO,2011-04-25,2011-05-01
1194,002128.XSHE,295.59,M,0.152799706349,L,19.628999999999998,13.8655,NO,2011-04-18,2011-05-01
1195,600887.XSHG,271.93,M,0.157155488659,L,5.029,6.5184999999999995,YES,2010-10-29,2011-05-01
1196,600779.XSHG,98.83,S,0.160403722213,L,20.634,22.112499999999997,YES,2011-04-28,2011-05-01
1197,600588.XSHG,158.55,S,0.161829488654,L,10.396,10.062999999999999,YES,2011-03-31,2011-05-01
1198,000858.XSHE,1251.53,B,0.164319967772,L,27.588,29.3975,YES,2011-04-27,2011-05-01
1199,600143.XSHG,235.03,M,0.165907399917,L,9.598,6.281000000000001,NO,2011-04-26,2011-05-01
1200,002415.XSHE,355.0,M,0.166467814761,L,3.9155,4.5440000000000005,YES,2011-04-29,2011-05-01
1201,000969.XSHE,199.53,M,0.17897838589899998,L,21.339,14.9785,NO,2011-04-16,2011-05-01
1202,000960.XSHE,265.69,M,0.181530485742,L,30.729,22.06,NO,2011-04-20,2011-05-01
1203,600535.XSHG,195.31,M,0.183407860569,L,17.099,17.2325,YES,2011-04-23,2011-05-01
1204,601888.XSHG,240.68,M,0.18436482794700002,L,12.514,12.8465,YES,2010-10-27,2011-05-01
1205,600432.XSHG,203.92,M,0.184849150346,L,27.353,14.843,NO,2011-04-15,2011-05-01
1206,600517.XSHG,80.06,S,0.185695965693,L,7.0915,6.934,YES,2011-04-27,2011-05-01
1207,600348.XSHG,601.25,B,0.18581133571699998,L,23.7985,17.357999999999997,NO,2011-04-23,2011-05-01
1208,600395.XSHG,374.04,M,0.186313981414,L,19.383,16.282,YES,2011-04-23,2011-05-01
1209,601699.XSHG,763.73,B,0.186324670498,L,23.5215,18.725,YES,2011-04-29,2011-05-01
1210,000012.XSHE,383.88,M,0.18811031541499998,L,14.3555,7.021,NO,2011-04-22,2011-05-01
1211,600516.XSHG,176.38,M,0.188548276445,L,11.517,8.462,NO,2011-04-29,2011-05-01
1212,000060.XSHE,302.14,M,0.188624949351,L,15.0165,8.856,NO,2011-04-29,2011-05-01
1213,000878.XSHE,298.84,M,0.191035504951,L,24.58,16.705,NO,2011-04-20,2011-05-01
1214,600309.XSHG,404.86,M,0.191280278027,L,13.1695,9.654499999999999,NO,2011-04-28,2011-05-01
1215,601958.XSHG,722.44,B,0.19183723715700002,L,23.279,12.9685,NO,2011-04-19,2011-05-01
1216,600703.XSHG,261.43,M,0.195116893352,L,7.3420000000000005,4.431,NO,2011-04-22,2011-05-01
1217,000758.XSHE,211.47,M,0.195810327711,L,12.3755,9.6655,NO,2011-04-29,2011-05-01
1218,600550.XSHG,279.54,M,0.196583963655,L,20.947,10.285,NO,2011-04-21,2011-05-01
1219,601989.XSHG,1115.66,B,0.19885511062800001,L,7.688000000000001,5.6165,NO,2010-10-29,2011-05-01
