,SMB_S,SMB_M,SMB_B,HML_H,HML_M,HML_L,priceRatio
1552,0.0,0.0,1.0,0.0,1.0,0.0,-0.1101576365562522
1553,1.0,0.0,0.0,0.0,0.0,1.0,0.15275734784229578
1554,0.0,0.0,1.0,1.0,0.0,0.0,0.15757392382338276
1555,0.0,1.0,0.0,1.0,0.0,0.0,-0.036517895271510836
1556,1.0,0.0,0.0,1.0,0.0,0.0,0.5167513435294898
1557,0.0,1.0,0.0,1.0,0.0,0.0,0.08001684491259653
1558,0.0,0.0,1.0,0.0,0.0,1.0,-0.15296338493197506
1559,0.0,0.0,1.0,1.0,0.0,0.0,0.005084435507589746
1560,0.0,0.0,1.0,1.0,0.0,0.0,0.6508996984443228
1561,0.0,0.0,1.0,1.0,0.0,0.0,0.044770792582549235
1562,0.0,1.0,0.0,1.0,0.0,0.0,-0.24092142117549864
1563,0.0,0.0,1.0,1.0,0.0,0.0,0.056433533537716074
1564,0.0,0.0,1.0,1.0,0.0,0.0,-0.18250859383980603
1565,0.0,0.0,1.0,1.0,0.0,0.0,0.06120922928231931
1566,0.0,0.0,1.0,0.0,0.0,1.0,-0.20489252558477766
1567,0.0,0.0,1.0,1.0,0.0,0.0,0.09063497030010448
1568,1.0,0.0,0.0,0.0,1.0,0.0,-0.18628147371652548
1569,0.0,0.0,1.0,0.0,1.0,0.0,0.2186361924731625
1570,0.0,0.0,1.0,1.0,0.0,0.0,-0.13518958675681791
1571,0.0,1.0,0.0,0.0,1.0,0.0,-0.4046740144208707
1572,1.0,0.0,0.0,0.0,1.0,0.0,0.6219608368499471
1573,0.0,1.0,0.0,0.0,0.0,1.0,0.16428425962135773
1574,0.0,1.0,0.0,0.0,1.0,0.0,-0.28144051171606765
1575,0.0,1.0,0.0,0.0,0.0,1.0,0.6261775729920546
1576,0.0,1.0,0.0,1.0,0.0,0.0,-0.11860805527818485
1577,1.0,0.0,0.0,1.0,0.0,0.0,0.040116255540690086
1578,0.0,1.0,0.0,0.0,1.0,0.0,-0.22836948915522706
1579,0.0,0.0,1.0,1.0,0.0,0.0,0.033707185886474256
1580,1.0,0.0,0.0,0.0,0.0,1.0,0.1469445005909743
1581,1.0,0.0,0.0,0.0,0.0,1.0,0.24592546938718296
1582,0.0,0.0,1.0,0.0,0.0,1.0,-0.13523057312247766
1583,0.0,0.0,1.0,0.0,1.0,0.0,-0.14771997794023506
1584,1.0,0.0,0.0,0.0,0.0,1.0,0.15828855032421096
1585,0.0,1.0,0.0,0.0,1.0,0.0,-0.18354892844564108
1586,1.0,0.0,0.0,0.0,0.0,1.0,-0.26921241808840457
1587,1.0,0.0,0.0,0.0,0.0,1.0,-0.3043422703295484
1588,0.0,1.0,0.0,0.0,0.0,1.0,-0.1001793452050519
1589,0.0,0.0,1.0,0.0,1.0,0.0,-0.2609139315731428
1590,1.0,0.0,0.0,0.0,1.0,0.0,-0.10757625652490532
1591,0.0,1.0,0.0,0.0,1.0,0.0,-0.05564090935056787
1592,0.0,1.0,0.0,0.0,0.0,1.0,-0.3370509464160197
1593,1.0,0.0,0.0,0.0,0.0,1.0,0.18826795361595072
1594,0.0,1.0,0.0,1.0,0.0,0.0,-0.10858697134838703
1595,1.0,0.0,0.0,0.0,1.0,0.0,-0.16735856911594338
1596,0.0,1.0,0.0,1.0,0.0,0.0,0.3271773255623361
1597,0.0,1.0,0.0,0.0,1.0,0.0,-0.1420569805330717
1598,1.0,0.0,0.0,0.0,1.0,0.0,-0.2434258768836707
1599,0.0,0.0,1.0,0.0,1.0,0.0,-0.25813199406804355
1600,0.0,1.0,0.0,1.0,0.0,0.0,0.32772488079399753
1601,0.0,1.0,0.0,0.0,1.0,0.0,-0.1906484991954848
1602,1.0,0.0,0.0,0.0,1.0,0.0,0.044567670875965804
1603,1.0,0.0,0.0,1.0,0.0,0.0,-0.11747811516013285
1604,0.0,1.0,0.0,1.0,0.0,0.0,0.04994200511263569
1605,1.0,0.0,0.0,0.0,0.0,1.0,0.5114795990987441
1606,0.0,0.0,1.0,0.0,0.0,1.0,0.5263692118512017
1607,1.0,0.0,0.0,0.0,0.0,1.0,-0.1767837041791529
1608,1.0,0.0,0.0,0.0,1.0,0.0,-0.1299228643145275
1609,1.0,0.0,0.0,0.0,1.0,0.0,0.005966701027627308
1610,0.0,1.0,0.0,0.0,0.0,1.0,-0.2467236040637234
1611,0.0,1.0,0.0,0.0,0.0,1.0,0.36000059277873897
1612,0.0,1.0,0.0,1.0,0.0,0.0,-0.15482903067653087
1613,0.0,1.0,0.0,0.0,0.0,1.0,0.42694207331212
1614,1.0,0.0,0.0,0.0,1.0,0.0,0.07030784483722996
1615,0.0,1.0,0.0,1.0,0.0,0.0,-0.2985445574430368
1616,1.0,0.0,0.0,0.0,0.0,1.0,-0.3671634526559485
1617,0.0,0.0,1.0,0.0,0.0,1.0,-0.2601462641665968
1618,1.0,0.0,0.0,1.0,0.0,0.0,0.6265236621100988
1619,0.0,0.0,1.0,0.0,1.0,0.0,-0.0964066547002399
1620,0.0,1.0,0.0,0.0,1.0,0.0,-0.06057680899101514
1621,0.0,1.0,0.0,0.0,0.0,1.0,0.41205094635460815
1622,0.0,1.0,0.0,1.0,0.0,0.0,-0.16916482970539204
1623,1.0,0.0,0.0,1.0,0.0,0.0,0.050358043660300056
1624,0.0,1.0,0.0,1.0,0.0,0.0,0.1360387879668593
1625,0.0,1.0,0.0,0.0,0.0,1.0,-0.257440425933131
1626,0.0,1.0,0.0,0.0,0.0,1.0,-0.1624729045893598
1627,0.0,1.0,0.0,0.0,1.0,0.0,-0.19124240403260306
1628,1.0,0.0,0.0,1.0,0.0,0.0,0.1262703105285653
1629,1.0,0.0,0.0,1.0,0.0,0.0,-0.19129600470477426
1630,1.0,0.0,0.0,0.0,0.0,1.0,-0.2534057010329983
1631,1.0,0.0,0.0,0.0,1.0,0.0,-0.2576877458396152
1632,1.0,0.0,0.0,0.0,1.0,0.0,0.061914810227194576
1633,0.0,0.0,1.0,0.0,0.0,1.0,-0.04790416912602291
1634,0.0,1.0,0.0,0.0,0.0,1.0,-0.18081606783978446
1635,1.0,0.0,0.0,0.0,1.0,0.0,0.05642684511013162
1636,1.0,0.0,0.0,1.0,0.0,0.0,-0.1912304477856348
1637,0.0,1.0,0.0,0.0,1.0,0.0,-0.2919626153558541
1638,1.0,0.0,0.0,0.0,0.0,1.0,0.03286872031810273
1639,0.0,1.0,0.0,0.0,1.0,0.0,0.4428655123392292
1640,0.0,0.0,1.0,0.0,0.0,1.0,-0.1460919098397213
1641,1.0,0.0,0.0,1.0,0.0,0.0,0.1591614403699665
1642,0.0,1.0,0.0,0.0,0.0,1.0,1.0329539547125155
1643,0.0,1.0,0.0,0.0,1.0,0.0,-0.3512469935410122
1644,0.0,0.0,1.0,0.0,0.0,1.0,-0.008327739322176229
1645,0.0,1.0,0.0,0.0,0.0,1.0,-0.21835599188477428
1646,1.0,0.0,0.0,0.0,1.0,0.0,-0.32406353204474403
1647,0.0,1.0,0.0,0.0,1.0,0.0,-0.2921267433614363
1648,0.0,1.0,0.0,0.0,1.0,0.0,0.15119432806753152
1649,0.0,0.0,1.0,0.0,1.0,0.0,0.08925547226546249
1650,0.0,1.0,0.0,0.0,0.0,1.0,-0.2959543293073565
1651,1.0,0.0,0.0,1.0,0.0,0.0,-0.3173690355604015
1652,0.0,1.0,0.0,0.0,1.0,0.0,-0.10115901160714268
1653,0.0,0.0,1.0,0.0,0.0,1.0,0.1335273491152903
1654,1.0,0.0,0.0,0.0,1.0,0.0,-0.08907106262088771
1655,0.0,1.0,0.0,1.0,0.0,0.0,0.06017227765480404
1656,0.0,1.0,0.0,1.0,0.0,0.0,0.17532877441508588
1657,1.0,0.0,0.0,0.0,1.0,0.0,-0.06520049931535743
1658,0.0,1.0,0.0,0.0,1.0,0.0,0.059558629580019125
1659,1.0,0.0,0.0,0.0,1.0,0.0,-0.047221658612358934
1660,1.0,0.0,0.0,1.0,0.0,0.0,0.4302563202586477
1661,0.0,1.0,0.0,0.0,1.0,0.0,0.2289455839585249
1662,0.0,1.0,0.0,0.0,0.0,1.0,0.2630667178069493
1663,1.0,0.0,0.0,0.0,1.0,0.0,0.03575533287800592
1664,1.0,0.0,0.0,0.0,0.0,1.0,-0.16566405657002947
1665,0.0,1.0,0.0,0.0,1.0,0.0,-0.1751665248696802
1666,0.0,1.0,0.0,1.0,0.0,0.0,-0.04392865137098967
1667,1.0,0.0,0.0,0.0,1.0,0.0,-0.2905036751471896
1668,1.0,0.0,0.0,0.0,0.0,1.0,-0.346701767984673
1669,1.0,0.0,0.0,0.0,0.0,1.0,-0.3351742350897188
1670,0.0,0.0,1.0,1.0,0.0,0.0,0.19246858160752944
1671,1.0,0.0,0.0,0.0,1.0,0.0,0.321205174022123
1672,0.0,1.0,0.0,1.0,0.0,0.0,-0.2064380796599332
1673,0.0,1.0,0.0,0.0,0.0,1.0,-0.12090523961062137
1674,1.0,0.0,0.0,1.0,0.0,0.0,-0.015190313186535296
1675,1.0,0.0,0.0,0.0,0.0,1.0,0.034469542469126264
1676,0.0,1.0,0.0,0.0,1.0,0.0,-0.03196120230397725
1677,0.0,0.0,1.0,0.0,1.0,0.0,0.1520223492541125
1678,1.0,0.0,0.0,1.0,0.0,0.0,-0.06346858929159915
1679,1.0,0.0,0.0,0.0,1.0,0.0,-0.3035625860814859
1680,0.0,1.0,0.0,0.0,1.0,0.0,-0.10664072391612144
1681,0.0,1.0,0.0,0.0,0.0,1.0,-0.15931970250460392
1682,0.0,0.0,1.0,0.0,0.0,1.0,-0.4032471747953884
1683,1.0,0.0,0.0,0.0,1.0,0.0,0.0424174036783086
1684,1.0,0.0,0.0,1.0,0.0,0.0,-0.1093221467139278
1685,0.0,1.0,0.0,0.0,0.0,1.0,0.40107402845814255
1686,1.0,0.0,0.0,0.0,1.0,0.0,-0.17200054032221268
1687,0.0,0.0,1.0,1.0,0.0,0.0,0.19053950102496453
1688,0.0,1.0,0.0,0.0,0.0,1.0,-0.29496212245906905
1689,0.0,1.0,0.0,0.0,1.0,0.0,-0.3077860719629536
1690,0.0,0.0,1.0,0.0,1.0,0.0,0.04438531024317138
1691,0.0,1.0,0.0,1.0,0.0,0.0,-0.3344311342979187
1692,0.0,0.0,1.0,0.0,1.0,0.0,0.05717319698799728
1693,0.0,1.0,0.0,1.0,0.0,0.0,0.05641753716146891
1694,0.0,1.0,0.0,1.0,0.0,0.0,0.022041574800776842
1695,0.0,0.0,1.0,0.0,1.0,0.0,-0.13753292212576784
1696,0.0,1.0,0.0,0.0,1.0,0.0,-0.06886704065626159
1697,1.0,0.0,0.0,0.0,0.0,1.0,-0.11720626964290393
1698,0.0,1.0,0.0,0.0,1.0,0.0,-0.3190830724601076
1699,0.0,1.0,0.0,1.0,0.0,0.0,-0.21818067662824847
1700,0.0,0.0,1.0,1.0,0.0,0.0,-0.07935434997650438
1701,0.0,1.0,0.0,0.0,1.0,0.0,0.4933989169152607
1702,0.0,1.0,0.0,0.0,0.0,1.0,-0.21026420899156106
1703,0.0,1.0,0.0,0.0,1.0,0.0,0.11069402570746634
1704,0.0,0.0,1.0,1.0,0.0,0.0,0.3433815451596917
1705,0.0,1.0,0.0,0.0,1.0,0.0,-0.2613758157999596
1706,0.0,0.0,1.0,1.0,0.0,0.0,0.09592462194375496
1707,0.0,1.0,0.0,1.0,0.0,0.0,-0.1160086598335286
1708,0.0,0.0,1.0,1.0,0.0,0.0,0.25789482282462795
1709,1.0,0.0,0.0,0.0,1.0,0.0,-0.24965852351040874
1710,1.0,0.0,0.0,1.0,0.0,0.0,-0.3641470062328152
1711,0.0,1.0,0.0,0.0,1.0,0.0,-0.25204541118083146
1712,1.0,0.0,0.0,0.0,1.0,0.0,-0.4174539267536247
1713,0.0,0.0,1.0,1.0,0.0,0.0,0.07908747991083287
1714,0.0,0.0,1.0,0.0,1.0,0.0,-0.03549341985695165
1715,0.0,0.0,1.0,0.0,1.0,0.0,0.0867837273350055
1716,0.0,0.0,1.0,1.0,0.0,0.0,0.02155790056455531
1717,0.0,1.0,0.0,1.0,0.0,0.0,-0.1132691642282444
1718,0.0,1.0,0.0,0.0,0.0,1.0,-0.2221220606032629
1719,0.0,1.0,0.0,0.0,0.0,1.0,0.08955492554387356
1720,0.0,0.0,1.0,1.0,0.0,0.0,0.11980403586415822
1721,0.0,0.0,1.0,1.0,0.0,0.0,0.007946868335105606
1722,1.0,0.0,0.0,0.0,1.0,0.0,-0.1102378952837636
1723,0.0,1.0,0.0,0.0,1.0,0.0,-0.29905750611839044
1724,0.0,0.0,1.0,0.0,1.0,0.0,-0.3842862273194019
1725,0.0,0.0,1.0,0.0,1.0,0.0,-0.052084537783579236
1726,0.0,1.0,0.0,1.0,0.0,0.0,0.17471531383541686
1727,0.0,0.0,1.0,1.0,0.0,0.0,-0.19179625986789905
1728,0.0,0.0,1.0,0.0,1.0,0.0,0.02465183266694904
1729,0.0,1.0,0.0,0.0,1.0,0.0,-0.3514255071408389
1730,0.0,0.0,1.0,1.0,0.0,0.0,0.1097320089239483
1731,0.0,0.0,1.0,0.0,1.0,0.0,0.036429408863790536
1732,0.0,0.0,1.0,0.0,0.0,1.0,-0.31543242902811464
1733,0.0,1.0,0.0,0.0,0.0,1.0,-0.3231718555246379
1734,1.0,0.0,0.0,1.0,0.0,0.0,-0.14561130949225742
1735,0.0,0.0,1.0,0.0,1.0,0.0,-0.2584012991255637
1736,0.0,0.0,1.0,0.0,1.0,0.0,-0.08339312760992224
1737,0.0,0.0,1.0,0.0,1.0,0.0,0.08282919077017781
1738,0.0,0.0,1.0,0.0,1.0,0.0,-0.038511038246266005
1739,0.0,0.0,1.0,1.0,0.0,0.0,0.1278186620090319
1740,0.0,0.0,1.0,1.0,0.0,0.0,-0.06841409795304497
1741,0.0,1.0,0.0,1.0,0.0,0.0,-0.19450551119086248
1742,0.0,1.0,0.0,0.0,0.0,1.0,0.19320329575694506
1743,0.0,0.0,1.0,1.0,0.0,0.0,-0.199840718152882
1744,0.0,0.0,1.0,0.0,0.0,1.0,-0.1660577531979971
1745,0.0,1.0,0.0,0.0,0.0,1.0,-0.33763418606292306
1746,0.0,0.0,1.0,1.0,0.0,0.0,-0.28783267073194385
1747,0.0,1.0,0.0,0.0,0.0,1.0,-0.11244305779191356
1748,0.0,0.0,1.0,1.0,0.0,0.0,0.043184749328437085
1749,0.0,0.0,1.0,0.0,0.0,1.0,-0.1628260329095128
1750,0.0,0.0,1.0,1.0,0.0,0.0,0.04030489544125071
1751,0.0,0.0,1.0,0.0,1.0,0.0,-0.18468255593699234
1752,0.0,0.0,1.0,1.0,0.0,0.0,-0.10632807535443688
1753,0.0,0.0,1.0,0.0,1.0,0.0,-0.15532045176811193
1754,0.0,0.0,1.0,1.0,0.0,0.0,0.08665500581383856
1755,0.0,0.0,1.0,1.0,0.0,0.0,0.03503945252568641
1756,0.0,0.0,1.0,0.0,1.0,0.0,-0.12919999294137785
1757,1.0,0.0,0.0,0.0,1.0,0.0,0.3192210314624168
1758,0.0,1.0,0.0,0.0,1.0,0.0,0.17185497701432814
1759,0.0,0.0,1.0,0.0,1.0,0.0,-0.15008157434116345
1760,0.0,1.0,0.0,0.0,1.0,0.0,0.2956507565081733
1761,0.0,1.0,0.0,0.0,0.0,1.0,0.2988516710346777
1762,1.0,0.0,0.0,1.0,0.0,0.0,-0.1635015686166964
1763,0.0,1.0,0.0,0.0,0.0,1.0,-0.23641163152302924
1764,1.0,0.0,0.0,0.0,1.0,0.0,0.9405313400715146
1765,0.0,0.0,1.0,0.0,1.0,0.0,0.2900242546293127
1766,0.0,0.0,1.0,0.0,1.0,0.0,-0.04427572490145715
1767,0.0,1.0,0.0,1.0,0.0,0.0,0.05125932200805428
1768,0.0,0.0,1.0,0.0,1.0,0.0,-0.24456225500390594
1769,0.0,0.0,1.0,0.0,1.0,0.0,-0.07572251152303311
1770,0.0,1.0,0.0,1.0,0.0,0.0,-0.14601785051202576
1771,0.0,1.0,0.0,1.0,0.0,0.0,0.1254555193583341
1772,1.0,0.0,0.0,1.0,0.0,0.0,-0.3348196490263761
1773,0.0,1.0,0.0,0.0,0.0,1.0,-0.15768242030672794
1774,0.0,1.0,0.0,1.0,0.0,0.0,-0.22081339210863649
1775,1.0,0.0,0.0,1.0,0.0,0.0,-0.12808192021970255
1776,0.0,0.0,1.0,0.0,0.0,1.0,0.12736208612869704
1777,1.0,0.0,0.0,0.0,1.0,0.0,1.187345964082115
1778,0.0,1.0,0.0,0.0,0.0,1.0,-0.1409822969478095
1779,0.0,1.0,0.0,0.0,0.0,1.0,0.1225444022505876
1780,1.0,0.0,0.0,0.0,0.0,1.0,-0.11593924128393608
1781,0.0,1.0,0.0,0.0,1.0,0.0,0.02206850422173656
1782,0.0,0.0,1.0,0.0,0.0,1.0,0.22076956365107012
1783,0.0,1.0,0.0,0.0,1.0,0.0,-0.2769087039443285
1784,0.0,1.0,0.0,0.0,1.0,0.0,-0.298162987112504
1785,0.0,0.0,1.0,0.0,0.0,1.0,0.2326863925531565
1786,0.0,1.0,0.0,0.0,0.0,1.0,-0.024052463852532013
1787,1.0,0.0,0.0,0.0,1.0,0.0,-0.13063308775228766
1788,0.0,1.0,0.0,1.0,0.0,0.0,-0.06439172088289258
1789,1.0,0.0,0.0,0.0,1.0,0.0,-0.13005001454583587
1790,0.0,1.0,0.0,1.0,0.0,0.0,0.04304035437934639
1791,0.0,1.0,0.0,1.0,0.0,0.0,0.05295780160028474
1792,1.0,0.0,0.0,0.0,1.0,0.0,0.26932579900350817
1793,0.0,1.0,0.0,0.0,0.0,1.0,0.07205192719623887
1794,1.0,0.0,0.0,0.0,1.0,0.0,-0.16617171905890138
1795,0.0,1.0,0.0,0.0,1.0,0.0,-0.02242110722688584
1796,0.0,0.0,1.0,0.0,1.0,0.0,-0.09795227899367652
1797,1.0,0.0,0.0,1.0,0.0,0.0,0.06570116301223827
1798,1.0,0.0,0.0,0.0,1.0,0.0,-0.3777391044109545
1799,0.0,1.0,0.0,0.0,1.0,0.0,0.09536828679426634
1800,0.0,0.0,1.0,0.0,1.0,0.0,-0.3157402095705356
1801,0.0,1.0,0.0,0.0,1.0,0.0,0.1366034965159003
1802,1.0,0.0,0.0,0.0,1.0,0.0,-0.20563889576706595
1803,0.0,1.0,0.0,1.0,0.0,0.0,-0.13865661617290004
1804,1.0,0.0,0.0,0.0,1.0,0.0,0.308990399923032
1805,0.0,0.0,1.0,0.0,1.0,0.0,-0.07126966286460212
1806,0.0,1.0,0.0,0.0,0.0,1.0,-0.15418934267625115
1807,0.0,1.0,0.0,0.0,1.0,0.0,0.1855261453408256
1808,0.0,1.0,0.0,0.0,1.0,0.0,-0.306140697452878
1809,0.0,1.0,0.0,1.0,0.0,0.0,-0.03707254717170072
1810,0.0,0.0,1.0,0.0,0.0,1.0,0.11001849312884472
1811,0.0,1.0,0.0,1.0,0.0,0.0,-0.010508006752321664
1812,1.0,0.0,0.0,1.0,0.0,0.0,-0.302554133338962
1813,0.0,1.0,0.0,0.0,1.0,0.0,-0.35226015081348583
1814,0.0,1.0,0.0,0.0,0.0,1.0,-0.20368773127856926
1815,1.0,0.0,0.0,0.0,1.0,0.0,-0.1192819690868584
1816,1.0,0.0,0.0,0.0,1.0,0.0,-0.2492278158951073
1817,1.0,0.0,0.0,0.0,1.0,0.0,-0.011266436629908005
1818,0.0,1.0,0.0,0.0,0.0,1.0,0.01831002942976601
1819,0.0,1.0,0.0,0.0,1.0,0.0,-0.4011957800056144
1820,0.0,1.0,0.0,0.0,0.0,1.0,-0.12567331480812582
1821,1.0,0.0,0.0,0.0,1.0,0.0,0.21127101347051125
1822,1.0,0.0,0.0,0.0,0.0,1.0,0.14579368221967848
1823,0.0,0.0,1.0,0.0,1.0,0.0,0.2345527448477275
1824,0.0,1.0,0.0,0.0,0.0,1.0,-0.0700432935226426
1825,1.0,0.0,0.0,0.0,0.0,1.0,0.10041220673989104
1826,1.0,0.0,0.0,0.0,1.0,0.0,0.07296839844241321
1827,0.0,1.0,0.0,0.0,0.0,1.0,-0.1243793632699357
1828,1.0,0.0,0.0,0.0,0.0,1.0,-0.3944401970769479
1829,1.0,0.0,0.0,1.0,0.0,0.0,-0.0558715938928912
1830,0.0,1.0,0.0,0.0,0.0,1.0,-0.3128530347302302
1831,0.0,1.0,0.0,1.0,0.0,0.0,0.009989327598461271
1832,0.0,1.0,0.0,0.0,0.0,1.0,-0.036302036374180835
1833,1.0,0.0,0.0,0.0,0.0,1.0,-0.2678030592556053
1834,0.0,1.0,0.0,1.0,0.0,0.0,0.8017366482550724
1835,0.0,0.0,1.0,0.0,0.0,1.0,-0.07676661000829642
1836,0.0,0.0,1.0,0.0,0.0,1.0,0.09406828093913168
1837,0.0,0.0,1.0,0.0,0.0,1.0,0.029943988196852626
1838,0.0,1.0,0.0,0.0,0.0,1.0,-0.2696735227391843
1839,0.0,1.0,0.0,0.0,0.0,1.0,-0.12059538871189968
1840,0.0,0.0,1.0,0.0,0.0,1.0,0.17392680288818652
1841,0.0,1.0,0.0,0.0,0.0,1.0,0.19660865336878908
1842,1.0,0.0,0.0,0.0,0.0,1.0,-0.06634894818123828
1843,0.0,1.0,0.0,0.0,0.0,1.0,0.17835000214095684
1844,1.0,0.0,0.0,0.0,1.0,0.0,0.31481574300153736
1845,0.0,0.0,1.0,0.0,0.0,1.0,0.12169208933766162
1846,0.0,1.0,0.0,0.0,0.0,1.0,-0.2491895809338244
1847,1.0,0.0,0.0,0.0,0.0,1.0,-0.03561498612236269
1848,0.0,1.0,0.0,0.0,0.0,1.0,0.007067055576160386
1849,0.0,1.0,0.0,0.0,0.0,1.0,0.0981913908014671
1850,0.0,0.0,1.0,0.0,1.0,0.0,1.1559336178353394
1851,1.0,0.0,0.0,0.0,0.0,1.0,0.3342836191525892
1852,0.0,1.0,0.0,0.0,0.0,1.0,-0.06424194628850842
1853,0.0,0.0,1.0,1.0,0.0,0.0,0.15642023173527794
1854,0.0,1.0,0.0,1.0,0.0,0.0,-0.1005376521445226
1855,0.0,1.0,0.0,0.0,1.0,0.0,0.1505429044377814
1856,0.0,0.0,1.0,0.0,0.0,1.0,-0.0803775774494635
1857,0.0,0.0,1.0,0.0,1.0,0.0,-0.04898848333117667
1858,0.0,0.0,1.0,1.0,0.0,0.0,0.2366282253973612
1859,0.0,0.0,1.0,0.0,1.0,0.0,-0.042444688102033945
1860,0.0,0.0,1.0,1.0,0.0,0.0,-0.034098276232716766
1861,1.0,0.0,0.0,1.0,0.0,0.0,-0.08138774768452328
1862,0.0,1.0,0.0,1.0,0.0,0.0,-0.11723007486125815
1863,0.0,0.0,1.0,1.0,0.0,0.0,0.10351407670709477
1864,0.0,1.0,0.0,1.0,0.0,0.0,-0.16525734682702864
1865,0.0,0.0,1.0,0.0,1.0,0.0,0.0453659840790851
1866,0.0,0.0,1.0,0.0,0.0,1.0,-0.3060616344622639
1867,0.0,0.0,1.0,0.0,1.0,0.0,-0.010208734997840141
1868,1.0,0.0,0.0,1.0,0.0,0.0,0.581239641759442
1869,0.0,0.0,1.0,0.0,1.0,0.0,-0.1946369607402566
1870,0.0,0.0,1.0,1.0,0.0,0.0,0.020925995526753668
1871,0.0,1.0,0.0,0.0,1.0,0.0,-0.0807840919542151
1872,1.0,0.0,0.0,0.0,0.0,1.0,-0.009265948393523904
1873,0.0,1.0,0.0,0.0,0.0,1.0,0.2138087992325556
1874,0.0,1.0,0.0,1.0,0.0,0.0,-0.08901119754108601
1875,0.0,1.0,0.0,0.0,0.0,1.0,-0.10090451124020328
1876,0.0,1.0,0.0,1.0,0.0,0.0,0.58415385948677
1877,1.0,0.0,0.0,1.0,0.0,0.0,-0.13788948855871608
1878,1.0,0.0,0.0,1.0,0.0,0.0,0.37558178707372825
1879,0.0,0.0,1.0,1.0,0.0,0.0,0.13080694639814794
1880,1.0,0.0,0.0,0.0,0.0,1.0,0.1460152140007368
1881,0.0,1.0,0.0,0.0,0.0,1.0,0.3972458425081668
1882,0.0,0.0,1.0,0.0,0.0,1.0,-0.17717585932740346
1883,0.0,1.0,0.0,0.0,1.0,0.0,-0.10573133106996536
1884,1.0,0.0,0.0,0.0,0.0,1.0,0.3809709786117664
1885,0.0,1.0,0.0,0.0,1.0,0.0,-0.40490446455914
1886,1.0,0.0,0.0,0.0,1.0,0.0,-0.049285847698036456
1887,1.0,0.0,0.0,0.0,0.0,1.0,-0.03843827375427622
1888,1.0,0.0,0.0,0.0,1.0,0.0,-0.04376594189052807
1889,0.0,1.0,0.0,1.0,0.0,0.0,0.11592992763699896
1890,0.0,1.0,0.0,1.0,0.0,0.0,0.09298979655960793
1891,1.0,0.0,0.0,1.0,0.0,0.0,-0.3957529672252086
1892,1.0,0.0,0.0,0.0,1.0,0.0,-0.2007040164180244
1893,0.0,1.0,0.0,1.0,0.0,0.0,-0.02043596669728132
1894,1.0,0.0,0.0,0.0,1.0,0.0,0.07717052571704397
1895,0.0,1.0,0.0,0.0,1.0,0.0,0.031309834882026766
1896,0.0,1.0,0.0,1.0,0.0,0.0,0.09109885633800884
1897,0.0,0.0,1.0,0.0,1.0,0.0,-0.4689169665593397
1898,0.0,1.0,0.0,0.0,1.0,0.0,0.7816158791257631
1899,0.0,1.0,0.0,0.0,1.0,0.0,0.042505982289346766
1900,1.0,0.0,0.0,0.0,1.0,0.0,-0.08201120237210258
1901,1.0,0.0,0.0,1.0,0.0,0.0,-0.07089951948249762
1902,0.0,1.0,0.0,1.0,0.0,0.0,-0.08810116714360983
1903,1.0,0.0,0.0,0.0,0.0,1.0,0.14492341616504933
1904,0.0,0.0,1.0,0.0,0.0,1.0,-0.3272739498181937
1905,1.0,0.0,0.0,0.0,0.0,1.0,-0.1667216957235621
1906,1.0,0.0,0.0,1.0,0.0,0.0,-0.005533580969993568
1907,1.0,0.0,0.0,0.0,1.0,0.0,0.10197885319107967
1908,1.0,0.0,0.0,0.0,1.0,0.0,0.5814880487863642
1909,0.0,0.0,1.0,0.0,0.0,1.0,0.2767130931378313
1910,0.0,0.0,1.0,0.0,0.0,1.0,0.09254175431057754
1911,0.0,1.0,0.0,0.0,0.0,1.0,-0.11747934362971413
1912,1.0,0.0,0.0,0.0,0.0,1.0,0.0736395442344977
1913,1.0,0.0,0.0,0.0,0.0,1.0,0.016119488446677543
1914,0.0,1.0,0.0,0.0,0.0,1.0,0.7582894023907915
1915,0.0,1.0,0.0,0.0,1.0,0.0,-0.4207050947425225
1916,0.0,1.0,0.0,0.0,1.0,0.0,0.743568521122293
1917,0.0,0.0,1.0,0.0,1.0,0.0,-0.2816300683659676
1918,0.0,1.0,0.0,0.0,1.0,0.0,0.18577573350292345
1919,0.0,1.0,0.0,0.0,0.0,1.0,0.30016718411640697
1920,1.0,0.0,0.0,1.0,0.0,0.0,-0.08697271674934215
1921,0.0,1.0,0.0,1.0,0.0,0.0,0.2499871092324309
1922,0.0,1.0,0.0,0.0,0.0,1.0,-0.3765870001595274
1923,0.0,1.0,0.0,0.0,0.0,1.0,0.34124915055344
1924,0.0,1.0,0.0,0.0,1.0,0.0,0.0415043286158292
1925,1.0,0.0,0.0,0.0,0.0,1.0,0.15740303005387568
1926,1.0,0.0,0.0,0.0,1.0,0.0,-0.11555087208242487
1927,0.0,0.0,1.0,0.0,0.0,1.0,-0.26898188178028715
1928,0.0,1.0,0.0,0.0,0.0,1.0,-0.13768225057791694
1929,1.0,0.0,0.0,0.0,1.0,0.0,0.03067909184482487
1930,1.0,0.0,0.0,1.0,0.0,0.0,-0.288166862522536
1931,1.0,0.0,0.0,0.0,0.0,1.0,-0.027664813782995238
1932,0.0,0.0,1.0,0.0,0.0,1.0,0.04682455730395019
1933,0.0,0.0,1.0,0.0,0.0,1.0,0.0898871920569938
